,stock_code,date,open_p,max_p,min_p,close_p,volume_s,volume_p,volume_s1,volume_s7,volume_s30,gap,re,OBV,K,D,J,CCI,MACD,var,credit
194,SH600519,2019-10-23,1168.0,1178.0,1156.11,1158.91,2308021,2684922112.0,1930943.0,2718751.0,2948509.0,21.8900000000001,-0.007782534246575272,766241320.0,45.00217687777905,59.39578149248978,16.214967648357586,857.5706922970548,12325.951322183173,-0.00847233741910667,1.0
195,SH600519,2019-10-24,1164.95,1166.0,1147.16,1150.27,2617844,3025245696.0,2308021.0,4003473.0,3360022.0,18.839999999999918,-0.01260139920168253,763623476.0,31.51439151260377,50.10198483252778,-5.660795127244256,-121.30174674323182,12281.5546554035,-0.00847233741910667,-1.0
196,SH600519,2019-10-25,1153.3,1172.5,1143.03,1171.35,2599845,3015929088.0,2617844.0,5915059.0,3293084.0,29.470000000000027,0.015650741350906057,766223321.0,34.003400260524515,44.73578997519336,12.538620831186819,-59.69774384768685,12293.850048710594,-0.00847233741910667,1.0
197,SH600519,2019-10-28,1166.01,1181.01,1165.0,1178.29,2248599,2644562944.0,2599845.0,3050870.0,2617659.0,16.00999999999999,0.010531642095693839,768471920.0,47.697326465562604,45.72296880531644,51.64604178605492,71.28228358075857,12319.163921427033,-0.00847233741910667,1.0
198,SH600519,2019-10-29,1181.11,1199.96,1177.77,1193.0,2780371,3314271744.0,2248599.0,2829161.0,2937934.0,22.190000000000055,0.010066801568016613,771252291.0,61.056370931371596,50.834102847334826,81.50090709944514,453.3588249295622,12372.082352057641,-0.00847233741910667,1.0
199,SH600519,2019-10-30,1190.0,1192.7,1176.0,1183.8,2125475,2516524288.0,2780371.0,2527467.0,2622707.0,16.700000000000045,-0.005210084033613484,769126816.0,64.57566833096764,55.41462467521243,82.89775564247809,-2012.251751491309,12393.247837742674,-0.00847233741910667,1.0
200,SH600519,2019-10-31,1196.0,1198.0,1176.15,1180.01,2590927,3068884992.0,2125475.0,1930943.0,8171654.0,21.84999999999991,-0.013369565217391311,766535889.0,64.70276711847282,58.51067215629922,77.08695704282002,-283.4418726298142,12401.492707002026,-0.00847233741910667,-1.0
201,SH600519,2019-11-01,1181.0,1191.95,1172.5,1185.0,2281196,2697638400.0,2590927.0,2308021.0,4121133.0,19.450000000000045,0.003386960203217612,768817085.0,67.70921637162195,61.5768535614068,79.97394199205225,-61.36706989685418,12419.192632713266,-0.008230452838403374,1.0
202,SH600519,2019-11-04,1190.0,1209.99,1189.0,1199.59,2673798,3209264128.0,2281196.0,2617844.0,3137180.0,20.99000000000001,0.008058823529411696,771490883.0,73.29559068343092,65.48309926874818,88.92057351279638,-91.55560507674825,12465.79749225435,-0.008230452838403374,1.0
203,SH600519,2019-11-05,1199.5,1205.0,1192.0,1199.0,2225472,2667596032.0,2673798.0,2599845.0,2519693.0,13.0,-0.00041684035014589413,769265411.0,76.72613253845613,69.2307770253175,91.71684356473341,-56.70962537752895,12501.204529667815,-0.008230452838403374,1.0
204,SH600519,2019-11-06,1197.0,1204.0,1188.88,1193.0,1973751,2362005504.0,2225472.0,2248599.0,6931447.0,15.11999999999989,-0.003341687552213868,767291660.0,76.02630261623877,71.49595222229125,85.08700340413381,-29.312196963098696,12515.685276874525,-0.007907643900380096,1.0
205,SH600519,2019-11-07,1196.51,1201.88,1189.0,1201.37,1616788,1933203840.0,1973751.0,2780371.0,2447980.0,12.88000000000011,0.004061813106451179,768908448.0,77.63093064687821,73.54094503048691,85.81090187966083,-42.22282320181944,12545.817894356915,-0.007907643900380096,1.0
206,SH600519,2019-11-08,1205.0,1215.65,1201.51,1205.0,2451211,2964133888.0,1616788.0,2125475.0,3762666.0,14.1400000000001,0.0,771359659.0,76.86017238181215,74.64735414759532,81.28580885024579,-95.0718471071134,12577.67296987841,-0.007907643900380096,1.0
207,SH600519,2019-11-11,1201.5,1206.2,1193.51,1199.0,1734246,2082060800.0,2451211.0,2590927.0,3002633.0,12.690000000000055,-0.0020807324178110697,769625413.0,71.71133933217754,73.66868254245607,67.7966529116205,-17.440385906457532,12589.346990439743,-0.0077907956043710225,1.0
208,SH600519,2019-11-12,1204.0,1209.6,1198.21,1201.6,1915055,2303205632.0,1734246.0,2281196.0,3626913.0,11.389999999999873,-0.0019933554817276504,771540468.0,70.28728145513254,72.54154884668156,65.77874667203452,-30.20065954262208,12604.362402948029,-0.0077907956043710225,1.0
209,SH600519,2019-11-13,1207.0,1227.8,1200.0,1224.0,3197704,3890666496.0,1915055.0,2673798.0,2402458.0,27.799999999999955,0.014084507042253521,774738172.0,77.90098450233673,74.32802739856662,85.04689870987696,-114.07873526384424,12666.283216523672,-0.0077907956043710225,1.0
210,SH600519,2019-11-14,1227.0,1240.0,1222.0,1230.0,2352112,2898399744.0,3197704.0,2225472.0,2608194.0,18.0,0.0024449877750611247,777090284.0,78.7467178894034,75.80092422884555,84.63830521051912,-155.5232953354036,12728.452556621976,-0.0077907956043710225,1.0
211,SH600519,2019-11-15,1230.0,1232.91,1221.5,1224.9,1634072,2003665280.0,2352112.0,1973751.0,2282661.0,11.410000000000082,-0.004146341463414561,775456212.0,75.98503154024915,75.86229333264674,76.23050795545396,-83.69880132926681,12765.980003112436,-0.0077907956043710225,1.0
212,SH600519,2019-11-18,1225.12,1229.45,1218.0,1227.28,1803766,2204546048.0,1634072.0,1616788.0,3082514.0,11.450000000000045,0.001763092595011168,777259978.0,75.69581132417233,75.80679932982194,75.47383531287309,-51.75354666477467,12800.823932894673,-0.0077907956043710225,1.0
213,SH600519,2019-11-19,1228.0,1241.61,1225.02,1232.32,2062375,2542105856.0,1803766.0,2451211.0,3104527.0,16.589999999999918,0.003517915309446202,779322353.0,77.91112758999819,76.50824208321403,80.7168986035665,-73.91365204269613,12839.503473735744,-0.007710017443652619,1.0
214,SH600519,2019-11-20,1230.0,1239.51,1228.06,1233.75,1528053,1884957312.0,2062375.0,1734246.0,3578857.0,11.450000000000045,0.003048780487804878,780850406.0,79.8270996130134,77.61452792648049,84.25224298607924,-46.28076757108929,12873.131888071384,-0.007634694961354689,1.0
215,SH600519,2019-11-21,1231.0,1235.51,1221.06,1231.3,1918739,2356277760.0,1528053.0,1915055.0,4117370.0,14.450000000000045,0.00024370430544269254,778931667.0,79.40656259717181,78.21187281671094,81.79594215809357,-1.0897921400318369,12894.11004753653,-0.007634694961354689,1.0
216,SH600519,2019-11-22,1223.0,1229.0,1185.0,1194.0,4705428,5677646336.0,1918739.0,3197704.0,2868925.0,44.0,-0.023712183156173343,774226239.0,58.23712546223749,71.55362369855312,31.604128989606238,264.58338417487056,12827.215366019132,-0.007710017443652619,-1.0
217,SH600519,2019-11-25,1188.05,1194.0,1172.06,1182.06,3828175,4518778880.0,4705428.0,2352112.0,2718751.0,21.940000000000055,-0.005041875341946896,770398064.0,43.617465381247236,62.241570926117824,6.369254291506067,-858.7701846877949,12747.875842625761,-0.007634694961354689,1.0
218,SH600519,2019-11-26,1186.68,1198.6,1183.0,1185.0,4023961,4794180096.0,3828175.0,1634072.0,4003473.0,15.599999999999909,-0.0014157144301749954,774422025.0,35.2800835587419,53.25440847032585,-0.6685662644259907,-184.82716706734678,12692.059141763237,-0.007634694961354689,1.0
219,SH600519,2019-11-27,1192.8,1196.62,1184.51,1189.95,1984881,2363839744.0,4023961.0,1803766.0,5915059.0,12.1099999999999,-0.002389336016096503,776406906.0,32.09422297158404,46.20101330407858,3.8806423065949645,-88.477965602447,12659.290672837567,-0.007634694961354689,1.0
220,SH600519,2019-11-28,1194.97,1197.51,1169.02,1175.8,2884499,3405325568.0,1984881.0,2062375.0,3050870.0,28.49000000000001,-0.016042243738336587,773522407.0,24.509525145862924,38.97051725134003,-4.412459065091284,-68.64251539349642,12601.976661323195,-0.007634694961354689,-1.0
221,SH600519,2019-11-29,1165.5,1165.5,1112.89,1129.0,8239732,9338327040.0,2884499.0,1528053.0,2829161.0,52.6099999999999,-0.03131703131703132,765282675.0,20.5115292975734,32.81752126675115,-4.100454640782104,-120.25182916453991,12452.348747835626,-0.007710017443652619,-1.0
222,SH600519,2019-12-02,1118.2,1140.02,1118.2,1133.0,3078441,3479717376.0,8239732.0,1918739.0,2527467.0,21.819999999999936,0.01323555714541223,768361116.0,18.968408569782234,28.20115036776151,0.5029249738236814,-81.54118686612944,12343.666125949963,-0.007710017443652619,1.0
223,SH600519,2019-12-03,1133.0,1133.0,1117.74,1118.0,2734093,3066695680.0,3078441.0,4705428.0,1930943.0,15.259999999999991,-0.01323918799646955,765627023.0,14.034721137534348,23.479007291019126,-4.85385116943521,-71.36375691827583,12224.776085831361,-0.0077907956043710225,-1.0
224,SH600519,2019-12-04,1140.0,1144.66,1118.0,1122.33,3528308,3980510976.0,2734093.0,3828175.0,2308021.0,26.660000000000082,-0.015500000000000064,769155331.0,12.066554538966527,19.67485637366826,-3.1500491304369405,-45.24871569978756,12141.090507048542,-0.007907643900380096,-1.0
225,SH600519,2019-12-05,1125.0,1132.01,1118.0,1129.8,2133879,2402503424.0,3528308.0,4023961.0,2617844.0,14.009999999999991,0.004266666666666626,771289210.0,14.620809625752075,17.990174124362863,7.8820806285305025,-34.85917194246889,12092.147056830032,-0.007907643900380096,1.0
226,SH600519,2019-12-06,1135.97,1170.0,1130.1,1170.0,3950626,4565643776.0,2133879.0,1984881.0,2599845.0,39.90000000000009,0.029956777027562324,775239836.0,31.957761389361114,22.64603654602895,50.58121107602545,47.698251100400725,12143.71850791636,-0.007907643900380096,1.0
227,SH600519,2019-12-09,1175.0,1176.0,1156.1,1158.7,2182412,2543532544.0,3950626.0,2884499.0,2248599.0,19.90000000000009,-0.013872340425531876,773057424.0,39.35055360251901,28.2142088981923,61.62324301117243,100.9093325827236,12159.222423771018,-0.007907643900380096,-1.0
228,SH600519,2019-12-10,1159.6,1165.0,1151.0,1164.4,1508658,1749356288.0,2182412.0,8239732.0,2780371.0,14.0,0.004139358399448243,774566082.0,46.52441381742032,34.317610537934975,70.93802037639101,185.35765348734952,12184.2836864316,-0.0077907956043710225,1.0
229,SH600519,2019-12-11,1168.0,1170.75,1155.55,1158.98,1456799,1689987712.0,1508658.0,3078441.0,2125475.0,15.200000000000045,-0.007722602739726012,773109283.0,55.36001432437961,41.33174513341652,83.4165527063058,-1489.4106280194237,12191.965447694236,-0.0077907956043710225,1.0
230,SH600519,2019-12-12,1156.0,1159.94,1130.08,1137.0,2940916,3362699776.0,1456799.0,2734093.0,2590927.0,29.860000000000127,-0.01643598615916955,770168367.0,47.926243672483764,43.5299113131056,56.71890839124009,87.49756029555269,12148.908310575785,-0.007907643900380096,-1.0
231,SH600519,2019-12-13,1146.0,1165.0,1146.0,1163.0,3000059,3473927936.0,2940916.0,3528308.0,2281196.0,19.0,0.014834205933682374,773168426.0,57.8462404892883,48.30202103849984,76.93467939086521,-22.739853330370234,12173.176839205882,-0.0077907956043710225,1.0
232,SH600519,2019-12-16,1163.0,1163.0,1137.94,1147.92,3093642,3554133760.0,3000059.0,2133879.0,2673798.0,25.059999999999945,-0.012966466036113436,770074784.0,55.75956262504281,50.78786823401416,65.70295140710012,47.2853450321644,12158.587106386485,-0.007907643900380096,-1.0
233,SH600519,2019-12-17,1149.7,1173.6,1143.03,1169.98,4261696,4937041920.0,3093642.0,3950626.0,2225472.0,30.569999999999936,0.01763938418717924,774336480.0,67.04660496841935,56.207447145482554,88.72492061429294,-41.608528431834955,12196.430484268936,-0.007907643900380096,1.0
234,SH600519,2019-12-18,1174.0,1175.2,1164.0,1168.0,1964009,2295963904.0,4261696.0,2182412.0,1973751.0,11.200000000000045,-0.005110732538330494,772372471.0,72.22386904979409,61.54625444691973,93.57909825554282,-110.19653195544835,12221.785006183103,-0.007907643900380096,1.0
235,SH600519,2019-12-19,1163.0,1163.0,1152.0,1157.4,1955230,2262598656.0,1964009.0,1508658.0,1616788.0,11.0,-0.00481513327601024,770417241.0,67.98083720625074,63.69111536669673,76.56028088535878,0.03910396067388593,12218.011418853055,-0.007907643900380096,1.0
236,SH600519,2019-12-20,1162.18,1162.18,1141.5,1146.3,2356384,2703612416.0,1955230.0,1456799.0,2451211.0,20.680000000000064,-0.013663976320363548,768060857.0,57.303418657595046,61.5618831303295,48.78648971212614,6229.55480732415,12190.181812459336,-0.007907643900380096,-1.0
237,SH600519,2019-12-23,1139.0,1162.5,1136.0,1149.3,2591918,2981937664.0,2356384.0,2940916.0,1734246.0,26.5,0.009043020193151848,770652775.0,52.4014516818955,58.5084059808515,40.1875430839835,937.8278913160453,12174.948546761501,-0.0077907956043710225,1.0
238,SH600519,2019-12-24,1153.0,1155.0,1145.0,1148.0,1182310,1358536192.0,2591918.0,3000059.0,1915055.0,10.0,-0.004336513443191674,769470465.0,48.17307180684289,55.063294589515294,34.39262624149808,-237.6013936523405,12160.027490796696,-0.0077907956043710225,1.0
239,SH600519,2019-12-25,1143.0,1143.0,1130.01,1133.7,2430597,2755735040.0,1182310.0,3093642.0,3197704.0,12.990000000000009,-0.008136482939632506,767039868.0,34.83722231985296,48.32127049962785,7.86912596030318,-375.15923566880656,12116.290642110667,-0.007907643900380096,-1.0
240,SH600519,2019-12-26,1132.0,1141.98,1119.99,1135.1,2287727,2585996544.0,2430597.0,4261696.0,2352112.0,21.99000000000001,0.0027385159010599905,769327595.0,32.34755834425015,42.996699781168616,11.049275470413221,-154.66161134932142,12084.983020298932,-0.007907643900380096,1.0
241,SH600519,2019-12-27,1150.0,1172.0,1150.0,1163.0,4706628,5486452736.0,2287727.0,1964009.0,1634072.0,22.0,0.011304347826086957,774034223.0,47.53255685788866,44.5086521400753,53.58036629351537,156.7392912684356,12122.723837491136,-0.007907643900380096,1.0
242,SH600519,2019-12-30,1170.2,1195.5,1170.2,1185.8,4076066,4827682304.0,4706628.0,1955230.0,1803766.0,25.299999999999955,0.013331054520594693,778110289.0,60.73971101698822,49.919005099046274,82.3811228528721,1932.737803883445,12203.408891664594,-0.0077907956043710225,1.0
243,SH600519,2019-12-31,1183.0,1188.0,1176.51,1183.0,2258881,2666705152.0,4076066.0,2356384.0,2062375.0,11.490000000000009,0.0,775851408.0,68.30844107970495,56.048817092599165,92.82768905391652,-431.8165167021443,12260.625833962364,-0.0077907956043710225,1.0
244,SH600519,2020-01-02,1128.0,1145.06,1116.0,1130.0,14809916,16696837120.0,2258881.0,2591918.0,1528053.0,29.059999999999945,0.0017730496453900709,761041492.0,51.408981684163884,54.502205289787405,45.22253447291685,941.7611489038513,12187.092840059753,-0.0077907956043710225,1.0
245,SH600519,2020-01-03,1117.0,1117.0,1076.9,1078.56,13031878,14266380288.0,14809916.0,1182310.0,1918739.0,40.09999999999991,-0.03441360787824535,748009614.0,34.73920870006649,47.914539759880434,8.388546580438614,-534.515264912185,12014.12928186662,-0.0077907956043710225,-1.0
246,SH600519,2020-01-06,1070.86,1092.9,1067.3,1077.99,6341478,6853917696.0,13031878.0,2430597.0,4705428.0,25.600000000000136,0.006658199951441001,741668136.0,25.938983647158224,40.58935438897303,-3.3617578364713836,-310.9807776809585,11876.699093394105,-0.0077907956043710225,1.0
247,SH600519,2020-01-07,1077.5,1099.0,1076.4,1094.53,4785359,5220697088.0,6341478.0,2287727.0,3828175.0,22.59999999999991,0.015805104408352644,746453495.0,24.372738968100283,35.18381591534878,2.7505850736032897,-174.75740429579366,11805.570221167462,-0.0077907956043710225,1.0
248,SH600519,2020-01-08,1085.05,1095.5,1082.58,1088.14,2500825,2720371968.0,4785359.0,4706628.0,4023961.0,12.920000000000073,0.0028477950324871165,743952670.0,21.66710939007001,30.67824707358919,3.644834023031649,-93.25849945164916,11735.397473322282,-0.0077907956043710225,1.0
249,SH600519,2020-01-09,1094.0,1105.39,1090.0,1102.7,3740587,4110949888.0,2500825.0,4076066.0,1984881.0,15.3900000000001,0.007952468007312656,747693257.0,23.649107768107015,28.335200638428464,14.276922027464117,-20.367008291947027,11712.82286790637,-0.0077907956043710225,1.0
250,SH600519,2020-01-10,1109.0,1115.99,1102.5,1112.5,3597587,3993457152.0,3740587.0,2258881.0,2884499.0,13.490000000000009,0.0031559963931469793,751290844.0,27.518541944208636,28.06298107368852,26.42966368524887,28.472786258570135,11717.065913949496,-0.0077907956043710225,1.0
251,SH600519,2020-01-13,1112.5,1129.2,1112.0,1124.27,3851575,4325687808.0,3597587.0,14809916.0,8239732.0,17.200000000000045,0.01057977528089886,755142419.0,34.078917496083854,30.06829321448696,42.10016605927765,75.16745678509638,11746.796301039165,-0.0077525684931506415,1.0
252,SH600519,2020-01-14,1124.2,1124.89,1103.0,1107.4,3514465,3916300800.0,3851575.0,13031878.0,3078441.0,21.8900000000001,-0.01494396014943956,751627954.0,39.908921677773385,33.3485027022491,53.029759628821964,60.4866404866412,11732.518419842985,-0.0077907956043710225,-1.0
253,SH600519,2020-01-15,1109.01,1121.6,1105.0,1112.13,2602911,2895603712.0,3514465.0,6341478.0,2734093.0,16.59999999999991,0.002813319988097599,754230865.0,50.74703556116507,39.14801365522109,73.94507937305303,179.7426974586028,11731.864425782594,-0.0077525684931506415,1.0
254,SH600519,2020-01-16,1118.87,1118.87,1102.58,1107.0,2319165,2571593216.0,2602911.0,4785359.0,3528308.0,16.289999999999964,-0.010608917926121795,751911700.0,55.209924622898406,44.50198397778019,76.62580591313484,-47.77619830717905,11719.877546292217,-0.0077525684931506415,-1.0
255,SH600519,2020-01-17,1110.0,1112.78,1101.01,1107.5,2347275,2599645184.0,2319165.0,2500825.0,2133879.0,11.769999999999982,-0.0022522522522522522,754258975.0,56.44045479910395,48.48147425155478,72.35841589420228,34.78257846746518,11711.546221983146,-0.0077525684931506415,1.0
256,SH600519,2020-01-20,1111.86,1111.86,1082.0,1091.0,3539130,3858246912.0,2347275.0,3740587.0,3950626.0,29.8599999999999,-0.018761354846833146,750719845.0,43.98290206945912,46.981950190856224,37.98480582666491,196.34298365942223,11668.076541046454,-0.0077907956043710225,-1.0
257,SH600519,2020-01-21,1081.0,1087.0,1072.3,1075.3,3287405,3542441216.0,3539130.0,3597587.0,2182412.0,14.700000000000045,-0.005272895467160079,747432440.0,31.07940395726097,41.68110144632447,9.876008979133971,-1185.9075481619063,11598.736166872204,-0.0077907956043710225,1.0
258,SH600519,2020-01-22,1070.0,1084.0,1055.38,1075.51,3620004,3875275008.0,3287405.0,3851575.0,1508658.0,28.61999999999989,0.005149532710280365,751052444.0,29.809280232321864,37.723827708323604,13.98018528031838,-199.41368610158204,11544.620108914436,-0.0077907956043710225,1.0
259,SH600519,2020-01-23,1076.0,1076.0,1037.0,1052.8,5346843,5638945792.0,3620004.0,3514465.0,1456799.0,39.0,-0.02156133828996287,745705601.0,25.58507330021745,33.677576238954885,9.40006742274258,-155.33683972990502,11451.260030057998,-0.007907643900380096,-1.0
260,SH600519,2020-02-03,985.0,1010.68,980.0,1003.92,12344288,12314991616.0,5346843.0,2602911.0,2940916.0,30.67999999999995,0.019208121827411127,733361313.0,22.559740817026725,29.971631098312162,7.735960254455854,-198.95047609778143,11268.511443558935,-0.007907643900380096,1.0
261,SH600519,2020-02-04,1015.0,1057.0,1011.01,1038.01,6262418,6490468864.0,12344288.0,2319165.0,3000059.0,45.99000000000001,0.02266995073891625,739623731.0,28.69566525278242,29.546309149802244,26.99437745874277,-65.28426888229683,11200.949539218589,-0.0077907956043710225,1.0
262,SH600519,2020-02-05,1050.0,1054.0,1033.03,1049.99,4741824,4956355072.0,6262418.0,2347275.0,3093642.0,20.970000000000027,-9.523809523800861e-06,744365555.0,35.930328286185635,31.674315528596708,44.44235380136348,-21.937364029852215,11174.662014301388,-0.0077907956043710225,1.0
263,SH600519,2020-02-06,1059.43,1075.0,1052.02,1071.0,4717121,5011246592.0,4741824.0,3539130.0,4261696.0,22.980000000000018,0.010920966935049918,749082676.0,46.79835813546081,36.71566306421807,66.9637482779463,38.2252332085108,11201.038287983514,-0.0077907956043710225,1.0
264,SH600519,2020-02-07,1070.01,1077.0,1061.02,1076.0,3127871,3348894464.0,4717121.0,3287405.0,1964009.0,15.980000000000018,0.005598078522630638,752210547.0,55.467068627038095,42.96613158515808,80.46894271079813,76.72020203276836,11233.036812652254,-0.0077907956043710225,1.0
265,SH600519,2020-02-10,1062.0,1074.6,1057.2,1066.49,3053342,3251908608.0,3127871.0,3620004.0,1955230.0,17.399999999999864,0.004227871939736355,749157205.0,63.92197098500359,49.95141138510658,91.86309018479761,88.74487769161216,11236.970823347714,-0.0077907956043710225,1.0
266,SH600519,2020-02-11,1063.0,1099.68,1062.8,1098.0,4791793,5222919168.0,3053342.0,5346843.0,2356384.0,36.88000000000011,0.03292568203198495,753948998.0,75.48006621816637,58.46096299612651,109.51827266224609,6312.0964776797655,11310.494160806527,-0.0077907956043710225,1.0
267,SH600519,2020-02-12,1089.0,1098.79,1085.88,1097.27,2812543,3072293888.0,4791793.0,12344288.0,2591918.0,12.909999999999854,0.007594123048668486,751136455.0,82.9821430759255,66.63468968939284,115.67704984899083,-114.8470081422528,11366.680932880867,-0.0077525684931506415,1.0
268,SH600519,2020-02-13,1098.0,1113.89,1088.01,1091.0,3035736,3335277312.0,2812543.0,6262418.0,1182310.0,25.88000000000011,-0.006375227686703097,748100719.0,82.95605415607669,72.07514451162079,104.7178734449885,-67.82291896932689,11396.791587789128,-0.0077525684931506415,1.0
269,SH600519,2020-02-14,1090.45,1093.51,1083.11,1088.0,2328760,2534568448.0,3035736.0,4741824.0,2430597.0,10.400000000000091,-0.002246778852767248,745771959.0,80.24895575153685,74.79974825825947,91.14737073809161,-14.069462640049968,11413.665127790342,-0.0077525684931506415,1.0
270,SH600519,2020-02-17,1082.5,1096.19,1082.4,1093.82,2702822,2946182656.0,2328760.0,4717121.0,2287727.0,13.789999999999964,0.01045727482678978,748474781.0,78.55907792950173,76.05285814867356,83.57151749115806,-12.980240002764235,11439.833952188623,-0.0077525684931506415,1.0
271,SH600519,2020-02-18,1090.01,1096.88,1083.0,1084.0,2666496,2897729792.0,2702822.0,3127871.0,4706628.0,13.88000000000011,-0.005513710883386383,745808285.0,69.60239374493044,73.90270334742586,61.00177453993959,1.8931173553090095,11438.350635816585,-0.007680051690227989,1.0
272,SH600519,2020-02-19,1085.0,1101.5,1078.0,1096.5,3705147,4052365568.0,2666496.0,3053342.0,4076066.0,23.5,0.010599078341013824,749513432.0,69.509727775623,72.43837815682491,63.65242701321921,3.42884584600634,11465.008509026085,-0.007680051690227989,1.0
273,SH600519,2020-02-20,1096.7,1124.0,1095.41,1118.0,4680262,5220660736.0,3705147.0,4791793.0,2258881.0,28.589999999999918,0.01942190206984586,754193694.0,76.67913987436744,73.85196539600575,82.33348883109082,-110.89312406576852,11533.949028552379,-0.007634694961354689,1.0
274,SH600519,2020-02-21,1111.46,1123.54,1110.01,1112.88,2894008,3225337088.0,4680262.0,2812543.0,14809916.0,13.529999999999973,0.0012775988339662001,751299686.0,78.39611503607073,75.36668194269407,84.45498122282402,-137.48770486399667,11576.645322023476,-0.007634694961354689,1.0
275,SH600519,2020-02-24,1105.5,1110.0,1085.5,1087.18,3865036,4221857536.0,2894008.0,3035736.0,13031878.0,24.5,-0.016571687019448157,747434650.0,58.91625060375734,69.88320482971515,36.98234215184172,36.758677004149966,11552.654569806004,-0.007680051690227989,-1.0
276,SH600519,2020-02-25,1078.0,1082.09,1067.88,1074.81,3838562,4127432192.0,3865036.0,2328760.0,6341478.0,14.209999999999809,-0.0029591836734694384,743596088.0,43.39368001761528,61.05336322568186,8.074313601482118,722.130653750624,11505.9849984615,-0.007680051690227989,1.0
277,SH600519,2020-02-26,1062.0,1084.0,1055.0,1073.7,4356097,4663278592.0,3838562.0,2702822.0,4785359.0,29.0,0.011016949152542416,739239991.0,37.96293643686432,53.35655429607601,7.175700718440936,-826.6870324678948,11466.6748267487,-0.007680051690227989,1.0
278,SH600519,2020-02-27,1076.0,1094.99,1076.0,1087.39,3449829,3758783744.0,4356097.0,2666496.0,2500825.0,18.99000000000001,0.010585501858736152,742689820.0,40.95596728641201,49.22302529285468,24.421851273526684,-238.05370886652423,11466.283555704676,-0.007680051690227989,1.0
279,SH600519,2020-02-28,1070.3,1082.0,1049.97,1057.0,4994657,5307929088.0,3449829.0,3705147.0,3740587.0,32.02999999999997,-0.012426422498364903,737695163.0,30.46936159406619,42.971804059925184,5.464476662348204,-238.9044450466193,11397.989577525776,-0.0077525684931506415,-1.0
280,SH600519,2020-03-02,1050.11,1096.55,1050.01,1086.01,4766304,5154329088.0,4994657.0,4680262.0,3597587.0,46.539999999999964,0.034186894706268955,742461467.0,36.54056318437318,40.82805710140784,27.965575350303837,-36.324309902905796,11409.07034910983,-0.007680051690227989,1.0
281,SH600519,2020-03-03,1098.0,1118.88,1098.0,1113.0,5025015,5585227776.0,4766304.0,2894008.0,3851575.0,20.88000000000011,0.01366120218579235,747486482.0,52.74076178611506,44.79895866297691,68.62436803239136,246.77707194836293,11478.13527105656,-0.007680051690227989,1.0
282,SH600519,2020-03-04,1125.0,1139.0,1116.24,1128.92,5379299,6080148992.0,5025015.0,3865036.0,3514465.0,22.75999999999999,0.003484444444444509,752865781.0,64.71983242965163,51.439249918535154,91.28099745188459,14678.868594620091,11568.071812893537,-0.007634694961354689,1.0
283,SH600519,2020-03-05,1136.31,1174.99,1130.56,1171.0,6242645,7210485248.0,5379299.0,3838562.0,2602911.0,44.430000000000064,0.030528640951852978,759108426.0,75.41605849920037,59.43151944542356,107.385136606754,-299.8026265846833,11732.890122092263,-0.007519001409548666,1.0
284,SH600519,2020-03-06,1163.0,1176.0,1151.98,1155.5,3064100,3553622272.0,6242645.0,4356097.0,2319165.0,24.019999999999982,-0.006448839208942391,756044326.0,78.18871619272778,65.68391836119163,103.19831185580009,-148.39205992075526,11827.862439863993,-0.007519001409548666,1.0
285,SH600519,2020-03-09,1135.0,1135.0,1111.31,1114.01,4340409,4865288704.0,3064100.0,3449829.0,2347275.0,23.690000000000055,-0.01849339207048459,751703917.0,69.06357693548881,66.81047121929069,73.56978836788505,-6.822781518802768,11809.695601658166,-0.007634694961354689,-1.0
286,SH600519,2020-03-10,1113.0,1168.0,1113.0,1156.0,5806293,6635936256.0,4340409.0,4994657.0,3539130.0,55.0,0.03863432165318958,757510210.0,74.08597212927957,69.23563818928699,83.78664000926472,-31.15320414106942,11889.126559103774,-0.007634694961354689,1.0
287,SH600519,2020-03-11,1155.5,1169.58,1141.0,1158.52,3554757,4124608000.0,5806293.0,4766304.0,3287405.0,28.579999999999927,0.0026135871916918925,761064967.0,78.10074356609857,72.19067331489084,89.92088406851403,-30.04791660253816,11957.159694502065,-0.007519001409548666,1.0
288,SH600519,2020-03-12,1141.22,1153.0,1125.1,1138.5,3663063,4172606208.0,3554757.0,5025015.0,3620004.0,27.90000000000009,-0.002383414240900113,757401904.0,75.47907337562641,73.28680666846937,79.86360678994052,18.791737709577376,11965.81750818846,-0.007519001409548666,1.0
289,SH600519,2020-03-13,1090.0,1128.98,1080.0,1112.03,7588531,8348496384.0,3663063.0,5379299.0,5346843.0,48.98000000000002,0.0202110091743119,749813373.0,61.44091002819537,69.3381744550447,45.646381174496724,159.99827743920454,11913.326471491937,-0.007519001409548666,1.0
290,SH600519,2020-03-16,1103.98,1107.95,1062.0,1067.0,5123254,5548946944.0,7588531.0,6242645.0,12344288.0,45.950000000000045,-0.033496983641008005,744690119.0,42.42259498955715,60.36631463321552,6.535155702240402,-990.3577466693346,11771.243463190625,-0.007634694961354689,-1.0
291,SH600519,2020-03-17,1055.0,1078.0,1011.12,1045.1,7935912,8277472768.0,5123254.0,3064100.0,6262418.0,66.88,-0.009383886255924257,736754207.0,35.15137256137061,51.96133394260054,1.5314497989107423,-239.99110575543907,11610.420517248178,-0.007634694961354689,-1.0
